Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F0961","Cattle, non-dairy","2015","2015","kg","2468622.317676","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F0961","Cattle, non-dairy","2016","2016","kg","2678880.564511","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F0961","Cattle, non-dairy","2017","2017","kg","2451576.932129","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F0961","Cattle, non-dairy","2018","2018","kg","2769056.737741","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F0961","Cattle, non-dairy","2019","2019","kg","3108979.526118","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F0961","Cattle, non-dairy","2020","2020","kg","3158560.582052","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1961","1961","kg","274626","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1962","1962","kg","284924.475","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1963","1963","kg","291790.125","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1964","1964","kg","302088.6","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1965","1965","kg","312387.075","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1966","1966","kg","381043.575","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1967","1967","kg","392715.18","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1968","1968","kg","405073.35","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1969","1969","kg","489520.845","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1970","1970","kg","480698.48475","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1971","1971","kg","526595.355","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1972","1972","kg","567102.69","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1973","1973","kg","607610.025","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1974","1974","kg","648117.36","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1975","1975","kg","661162.095","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1976","1976","kg","594565.29","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1977","1977","kg","615162.24","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1978","1978","kg","624774.15","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1979","1979","kg","598684.68","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1980","1980","kg","562983.3","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1981","1981","kg","591819.03","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1982","1982","kg","370745.1","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1983","1983","kg","137587.626","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1984","1984","kg","151524.8955","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1985","1985","kg","205969.5","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1986","1986","kg","844474.95","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1987","1987","kg","906265.8","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1988","1988","kg","988653.6","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1989","1989","kg","1029847.5","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1990","1990","kg","1093560.732","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1991","1991","kg","1101662.199","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1992","1992","kg","1144503.855","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1993","1993","kg","846054.0495","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1994","1994","kg","881000.208","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1995","1995","kg","1118826.324","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1996","1996","kg","1189954.458","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1997","1997","kg","1118826.324","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1998","1998","kg","1154665.017","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1999","1999","kg","923155.299","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2000","2000","kg","898782.2415","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2001","2001","kg","1045707.1515","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2002","2002","kg","1226960.3115","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2003","2003","kg","1083605.5395","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2004","2004","kg","886080.789","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2005","2005","kg","985701.3705","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2006","2006","kg","911209.068","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2007","2007","kg","1079623.4625","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2008","2008","kg","1173820.1805","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2009","2009","kg","1051336.9845","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2010","2010","kg","930501.5445","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2011","2011","kg","958856.679","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2012","2012","kg","1207187.2395","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2013","2013","kg","1604639.718","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2014","2014","kg","1779095.8845","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2015","2015","kg","1706800.59","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2016","2016","kg","1822349.4795","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2017","2017","kg","2167828.9875","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2018","2018","kg","2125948.5225","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2019","2019","kg","2458108.6695","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","2020","2020","kg","2493741.393","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1961","1961","kg","54925.2","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1962","1962","kg","56984.895","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1963","1963","kg","58358.025","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1964","1964","kg","60417.72","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1965","1965","kg","62477.415","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1966","1966","kg","76208.715","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1967","1967","kg","78543.036","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1968","1968","kg","81014.67","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1969","1969","kg","97904.169","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1970","1970","kg","96139.69695","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1971","1971","kg","105319.071","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1972","1972","kg","113420.538","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1973","1973","kg","121522.005","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1974","1974","kg","129623.472","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1975","1975","kg","132232.419","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1976","1976","kg","118913.058","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1977","1977","kg","123032.448","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1978","1978","kg","124954.83","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1979","1979","kg","119736.936","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1980","1980","kg","112596.66","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1981","1981","kg","118363.806","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1982","1982","kg","74149.02","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1983","1983","kg","27517.5252","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1984","1984","kg","30304.9791","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1985","1985","kg","41193.9","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1986","1986","kg","168894.99","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1987","1987","kg","181253.16","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1988","1988","kg","197730.72","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1989","1989","kg","205969.5","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1990","1990","kg","218712.1464","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1991","1991","kg","220332.4398","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1992","1992","kg","228900.771","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1993","1993","kg","169210.8099","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1994","1994","kg","176200.0416","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1995","1995","kg","223765.2648","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1996","1996","kg","237990.8916","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1997","1997","kg","223765.2648","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1998","1998","kg","230933.0034","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1999","1999","kg","184631.0598","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2000","2000","kg","179756.4483","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2001","2001","kg","209141.4303","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2002","2002","kg","245392.0623","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2003","2003","kg","216721.1079","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2004","2004","kg","177216.1578","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2005","2005","kg","197140.2741","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2006","2006","kg","182241.8136","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2007","2007","kg","215924.6925","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2008","2008","kg","234764.0361","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2009","2009","kg","210267.3969","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2010","2010","kg","186100.3089","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2011","2011","kg","191771.3358","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2012","2012","kg","241437.4479","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2013","2013","kg","320927.9436","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2014","2014","kg","355819.1769","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2015","2015","kg","341360.118","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2016","2016","kg","364469.8959","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2017","2017","kg","433565.7975","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2018","2018","kg","425189.7045","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2019","2019","kg","491621.7339","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","2020","2020","kg","498748.2786","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1961","1961","kg","82387.8","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1962","1962","kg","85477.3425","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1963","1963","kg","87537.0375","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1964","1964","kg","90626.58","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1965","1965","kg","93716.1225","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1966","1966","kg","114313.0725","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1967","1967","kg","117814.554","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1968","1968","kg","121522.005","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1969","1969","kg","146856.2535","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1970","1970","kg","144209.545425","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1971","1971","kg","157978.6065","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1972","1972","kg","170130.807","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1973","1973","kg","182283.0075","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1974","1974","kg","194435.208","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1975","1975","kg","198348.6285","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1976","1976","kg","178369.587","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1977","1977","kg","184548.672","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1978","1978","kg","187432.245","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1979","1979","kg","179605.404","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1980","1980","kg","168894.99","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1981","1981","kg","177545.709","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1982","1982","kg","111223.53","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1983","1983","kg","41276.2878","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1984","1984","kg","45457.46865","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1985","1985","kg","61790.85","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1986","1986","kg","253342.485","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1987","1987","kg","271879.74","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1988","1988","kg","296596.08","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1989","1989","kg","308954.25","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1990","1990","kg","328068.2196","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1991","1991","kg","330498.6597","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1992","1992","kg","343351.1565","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1993","1993","kg","253816.21485","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1994","1994","kg","264300.0624","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1995","1995","kg","335647.8972","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1996","1996","kg","356986.3374","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1997","1997","kg","335647.8972","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1998","1998","kg","346399.5051","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1999","1999","kg","276946.5897","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2000","2000","kg","269634.67245","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2001","2001","kg","313712.14545","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2002","2002","kg","368088.09345","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2003","2003","kg","325081.66185","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2004","2004","kg","265824.2367","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2005","2005","kg","295710.41115","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2006","2006","kg","273362.7204","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2007","2007","kg","323887.03875","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2008","2008","kg","352146.05415","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2009","2009","kg","315401.09535","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2010","2010","kg","279150.46335","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2011","2011","kg","287657.0037","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2012","2012","kg","362156.17185","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2013","2013","kg","481391.9154","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2014","2014","kg","533728.76535","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2015","2015","kg","512040.177","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2016","2016","kg","546704.84385","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","2017","2017","kg","650348.69625","E","Estimated value"
