Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1963","1963","kg/ha","1.7314","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1964","1964","kg/ha","2.0411","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1965","1965","kg/ha","2.2883","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1966","1966","kg/ha","2.213","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1967","1967","kg/ha","2.2653","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1968","1968","kg/ha","2.1403","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1969","1969","kg/ha","2.5625","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1970","1970","kg/ha","3.049","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1971","1971","kg/ha","2.863","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1972","1972","kg/ha","2.9165","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1973","1973","kg/ha","3.0258","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1974","1974","kg/ha","2.9049","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1975","1975","kg/ha","2.9397","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1976","1976","kg/ha","2.9462","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1977","1977","kg/ha","3.2322","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1978","1978","kg/ha","3.3335","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1979","1979","kg/ha","3.0944","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1980","1980","kg/ha","3.4077","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1981","1981","kg/ha","4.1141","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1982","1982","kg/ha","3.6946","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1983","1983","kg/ha","4.0703","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1984","1984","kg/ha","4.4995","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1985","1985","kg/ha","4.6207","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1986","1986","kg/ha","4.6557","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1987","1987","kg/ha","4.8192","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1988","1988","kg/ha","5.2918","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1989","1989","kg/ha","4.5778","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1990","1990","kg/ha","4.873","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1991","1991","kg/ha","4.8809","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1992","1992","kg/ha","4.4809","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1993","1993","kg/ha","4.3239","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1994","1994","kg/ha","4.4995","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1995","1995","kg/ha","3.6676","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1996","1996","kg/ha","6.0016","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1997","1997","kg/ha","5.1721","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1998","1998","kg/ha","5.4219","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1999","1999","kg/ha","5.1458","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2000","2000","kg/ha","6.1748","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2001","2001","kg/ha","6.3955","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2002","2002","kg/ha","5.529","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2003","2003","kg/ha","6.1823","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2004","2004","kg/ha","5.9508","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2005","2005","kg/ha","6.0473","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2006","2006","kg/ha","6.5912","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2007","2007","kg/ha","7.6073","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2008","2008","kg/ha","6.8006","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2009","2009","kg/ha","6.9504","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2010","2010","kg/ha","6.7443","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2011","2011","kg/ha","7.653","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2012","2012","kg/ha","8.6151","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2013","2013","kg/ha","9.8975","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2014","2014","kg/ha","8.7083","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2015","2015","kg/ha","7.4813","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2016","2016","kg/ha","9.1233","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2017","2017","kg/ha","10.5815","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2018","2018","kg/ha","8.6101","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2019","2019","kg/ha","9.8201","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","2020","2020","kg/ha","12.0784","E","Estimated value"
